1.70286 0
2.77887 1
1.51093 0
3.28326 1
6.66902 1
6.29815 1
4.21638 1
6.33339 1
0.205049 0
2.74921 1
1.36283 0
3.08375 1
8.73605 0
5.37057 1
5.06305 1
0.132729 0
9.60239 0
5.26345 1
2.63478 1
0.43316 0
4.57388 1
6.74263 1
8.22955 0
8.36356 0
0.398402 0
1.27011 0
4.27365 1
5.06507 1
4.5123 1
7.50516 1
9.45101 0
1.15906 0
7.28912 1
3.14443 1
3.72208 1
2.14934 1
2.7266 1
2.40448 1
4.43971 1
4.64251 1
