2.77887 1
3.28326 1
6.66902 1
6.29815 1
4.21638 1
6.33339 1
2.74921 1
3.08375 1
5.37057 1
5.06305 1
5.26345 1
2.63478 1
4.57388 1
6.74263 1
4.27365 1
5.06507 1
4.5123 1
7.50516 1
7.28912 1
3.14443 1
3.72208 1
2.14934 1
2.7266 1
2.40448 1
4.43971 1
4.64251 1
